name,latitude_deg,longitude_deg,icao_code
King Abdulaziz International Airport,21.680241,39.157436,OEJN
King Khaled Military City Airport,27.9009,45.528198,OEKK
King Khalid Air Base,18.2973,42.803501,OEKM
Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,OEMA
Najran Domestic Airport,17.611401,44.419201,OENG
Neom Bay Airport,27.924261,35.29358,OENN
Qaisumah–Hafar Al-Batin International Airport,28.335726,46.127108,OEPA
Prince Sultan Air Base,24.0627,47.580502,OEPS
Rafha Domestic Airport,29.62639999,43.49060059,OERF
King Khalid International Airport,24.9576,46.698799,OERK
Ras Mishab Airport,28.079599,48.611,OERM
Arar Domestic Airport,30.90660095,41.13819885,OERR
Ras Tanura Airport,26.723101,50.0308,OERT
Sharurah Domestic Airport,17.4669,47.121399,OESH
Al-Jawf International Airport,29.783301,40.100905,OESK
Prince Sultan bin Abdulaziz International Airport,28.3711,36.624865,OETB
Taif International Airport,21.484739,40.544074,OETF
Ras Tanajib Airport,27.8678,48.7691,OETN
Turaif Domestic Airport,31.692188,38.731544,OETR
Wadi Al Dawasir Domestic Airport,20.504299,45.1996,OEWD
Al Wajh Domestic Airport,26.198601,36.476398,OEWJ
Prince Abdulmohsen Bin Abdulaziz International Airport,24.144199,38.0634,OEYN
Abadan Ayatollah Jami International Airport,30.367887,48.230075,OIAA
Dezful Airport,32.434399,48.397598,OIAD
Aghajari Airport,30.7444,49.6772,OIAG
Gachsaran Airport,30.333869,50.833796,OIAH
Shahid Asiyaee Airport,32.001719,49.268599,
Mahshahr Airport,30.5562,49.151901,OIAM
Qasem Soleimani International Airport,31.3364,48.763789,OIAW
Abu Musa Island Airport,25.8757,55.033001,OIBA
Bushehr Airport,28.94479942,50.83459854,OIBB
Jam Airport,27.820499,52.3522,OIBJ
Kish International Airport,26.525427,53.980462,OIBK
Bandar Lengeh International Airport,26.532283,54.82484,OIBL
Persian Gulf International Airport,27.379601,52.737701,OIBP
Khark Airport,29.260503,50.322193,OIBQ
Siri Airport,25.908899,54.539398,OIBS
Lavan Airport,26.810742,53.354302,OIBV
Shahid Ashrafi Esfahani Airport,34.34590149,47.15810013,OICC
Ilam Airport,33.58660126,46.40480042,OICI
Khoram Abad Airport,33.4353981,48.28290176,OICK
Sanandaj Airport,35.2458992,47.00920105,OICS
Kashan Airport,33.895302,51.577,OIFK
Isfahan Shahid Beheshti International Airport,32.755142,51.883877,OIFM
Badr Air Base,32.621101,51.696999,
Shahrekord Airport,32.29719925,50.84220123,OIFS
Sardar-e-Jangal Airport,37.323333,49.617778,OIGG
Hamadan Airport,34.866416,48.56069,OIHH
Nojeh Air Base,35.211601,48.6534,OIHS
Imam Khomeini International Airport,35.41609955,51.15219879,OIIE
Mehrabad International Airport,35.689175,51.314392,OIII
Qazvin Airport,36.240101,50.0471,OIIK
Payam International Airport,35.7761,50.826698,OIIP
Bandar Abbas International Airport,27.2183,56.3778,OIKB
Jiroft Airport,28.723519,57.675037,OIKJ
Ayatollah Hashemi Rafsanjani International Airport,30.271276,56.949692,OIKK
Bam Airport,29.0842,58.450001,OIKM
Qeshm International Airport,26.754639,55.902353,OIKQ
Rafsanjan Airport,30.298345,56.048979,OIKR
Sirjan Airport,29.5509,55.672699,OIKY
Birjand International Airport,32.896525,59.281258,OIMB
Sarakhs Airport,36.501202,61.064899,OIMC
Mashhad International Airport,36.234821,59.642949,OIMM
Bojnord Airport,37.49300003,57.30820084,OIMN
Sabzevar National Airport,36.16809845,57.59519958,OIMS
Tabas Airport,33.667801,56.8927,OIMT
Gorgan Airport,36.90940094,54.40129852,OING
Nowshahr Airport,36.664286,51.46273,OINN
Ramsar Airport,36.90701,50.687316,OINR
Sari Dasht-e Naz International Airport,36.644408,53.188761,OINZ
Fasa Airport,28.8918,53.723301,OISF
Lar Airport,27.6747,54.383301,OISL
Lamerd Airport,27.3727,53.188801,OISR
Shiraz Shahid Dastghaib International Airport,29.5392,52.589802,OISS
Yasuj Airport,30.702238,51.542988,OISY
Ardabil Airport,38.32569885,48.42440033,OITL
Urmia Airport,37.66809845,45.06869888,OITR
Tabriz International Airport,38.1339,46.235001,OITT
Maku National Airport,39.191293,44.928505,OITU
Zanjan Airport,36.77370071,48.3594017,OITZ
Shahid Sadooghi Airport,31.9048996,54.2765007,OIYY
Zabol Airport,31.098301,61.5439,OIZB
Chabahar Konarak International Airport,25.44319,60.382167,OIZC
Zahedan International Airport,29.4757,60.9062,OIZH
Iranshahr Airport,27.236099,60.720001,OIZI
Queen Alia International Airport,31.72260094,35.99319839,OJAI
Marka International (Amman Civil) Airport,31.9727,35.9916,OJAM
King Hussein International Airport,29.611601,35.018101,OJAQ
Muwaffaq Salti Air Base,31.8256,36.782001,OJMS
Ahmed Al Jaber Air Base,28.93479919,47.79190063,OKAJ
Ali Al Salem Air Base,29.346905,47.520118,OKAS
Kuwait International Airport,29.224487,47.969813,OKKK
Beirut Rafic Hariri International Airport,33.819833,35.487443,OLBA
Rene Mouawad Air Base,34.589298,36.011299,OLKA
Rayak Air Base,33.85079956,35.98770142,
Duqm International Airport,19.501944,57.634167,
Mussanah Airport,23.640556,57.4875,
Ras al Hadd Airport,22.25691,59.74067,
Zayed International Airport,24.440966,54.649237,OMAA
Al Bateen Executive Airport,24.427062,54.459866,OMAD
Al Ain International Airport,24.2617,55.6092,OMAL
Al Dhafra Air Base,24.24819946,54.54769897,OMAM
Sir Bani Yas Airport,24.283611,52.580278,OMBY
Dubai International Airport,25.24979,55.370992,OMDB
Al Minhad Air Base,25.02680016,55.36619949,OMDM
Al Maktoum International Airport,24.896171,55.16235,OMDW
Fujairah International Airport,25.108411,56.328061,OMFJ
Ras Al Khaimah International Airport,25.613501,55.938801,OMRK
Sharjah International Airport,25.3286,55.5172,OMSJ
Khasab Airport,26.171,56.240601,OOKB
RAFO Masirah,20.6754,58.890499,OOMA
Muscat International Airport,23.600218,58.285268,OOMS
Salalah International Airport,17.0387,54.091301,OOSA
Suhar International Airport,24.38604,56.62541,OOSH
Thumrait Air Base,17.666,54.024601,OOTH
Shamsi Airfield,27.8465,65.160004,
Bahawalpur Airport,29.34810066,71.71800232,OPBW
Chitral Airport,35.886213,71.799922,OPCH
Dera Ghazi Khan Airport,29.96100044,70.48590088,OPDG
Dera Ismael Khan Airport [IN-ACTIVE],31.909401,70.896599,OPDI
Faisalabad International Airport,31.364923,72.995319,OPFA
New Gwadar International Airport,25.296733,62.498822,OPGW
Gilgit Airport,35.91880035,74.33360291,OPGT
Islamabad International Airport,33.549,72.82566,OPIS
Shahbaz Air Base,28.28420067,68.4496994,OPJA
Jinnah International Airport,24.9065,67.160797,OPKC
Allama Iqbal International Airport,31.521601,74.403603,OPLA
Mangla Airport,33.05009842,73.63839722,OPMA
Mianwali Air Base,32.56309891,71.5707016,OPMI
Moenjodaro Airport,27.335199,68.143097,OPMJ
Masroor Air Base,24.89360046,66.938797,
Minhas Air Base,33.86909866,72.40090179,
Multan International Airport,30.203199,71.419098,OPMT
Shaheed Benazirabad Airport,26.2194,68.390099,OPNH
Panjgur Airport,26.9545,64.1325,OPPG
Pasni Airport,25.290501,63.3451,OPPI
Bacha Khan International Airport,33.9939,71.514603,OPPS
Quetta International Airport,30.2514,66.937798,OPQT
Shaikh Zaid Airport,28.38389969,70.27960205,OPRK
PAF Base Nur Khan (Benazir Bhutto International Airport),33.616699,73.099197,
Rafiqui Air Base,30.75810051,72.28250122,
Risalpur Air Base,34.08110046,71.97260284,
Rawalakot Airport,33.849701,73.798103,OPRT
Skardu International Airport,35.33866,75.538648,OPSD
Faisal Air Base,24.87420082,67.11849976,
Begum Nusrat Bhutto International Airport Sukkur,27.722,68.791702,OPSK
Sehwan Sharif Airport,26.473101,67.717201,OPSN
Mushaf Air Base,32.04859924,72.66500092,OPSR
Saidu Sharif Airport,34.813599,72.352798,OPSS
Sialkot International Airport,32.535941,74.364623,OPST
Sui Airport,28.64509964,69.17690277,OPSU
Turbat International Airport,25.984767,63.028856,OPTU
Zhob Airport,31.35840034,69.46360016,OPZB
Al Asad Air Base,33.78559875,42.44120026,ORAA
Al Taqaddum Air Base,33.33810043,43.5970993,ORAT
Balad Southeast Airport / Joint Base Balad,33.940201,44.361599,
Baghdad International Airport / New Al Muthana Air Base,33.262501,44.2346,ORBI
Mosul International Airport,36.305801,43.1474,ORBM
Erbil International Airport,36.236047,43.946615,ORER
Kirkuk International Airport,35.469501,44.3489,ORKK
Basra International Airport,30.549101,47.662102,ORMM
Al Najaf International Airport,31.991116,44.405019,ORNI
Qayyarah West Airport,35.7672,43.125099,
Al Sahra Army Air Field,34.673199,43.542999,
Jalal Talabani International Airport,35.560487,45.315137,ORSJ
Tall Afar Army Air Field,36.2831,42.403,ORTF
Al Taji Army Air Field,33.523899,44.256699,ORTI
Ali Air Base,30.935801,46.090099,
Ubaydah Bin Al Jarrah Airport,32.481998,45.757099,ORUB
Abu ad Duhur Air Base,35.73220062,37.10419846,
An Nasiriyah Air Base,33.91899872,36.86660004,
Khalkhalah Air Base,33.07730103,36.55820847,
Al Qusayr Air Base,34.56909943,36.57279968,
Aleppo International Airport,36.181262,37.226869,OSAP
Damascus International Airport,33.41149902,36.5155983,OSDI
Deir ez-Zor Airport,35.2854,40.175999,OSDZ
Qamishli International Airport,37.020599,41.191399,OSKL
Latakia International Airport,35.4011,35.9487,OSLK
Palmyra Airport,34.5574,38.316898,OSPR
Doha International Airport,25.259431,51.565528,OTBD
Al Udeid Air Base,25.11730003,51.31499863,OTBH
Hamad International Airport,25.273056,51.608056,OTHH
Al Anad Air Base,13.1747,44.765099,
Aden International Airport,12.829564,45.029976,OYAA
Ataq Airport,14.5513,46.826199,OYAT
Al Ghaydah International Airport,16.193341,52.174186,OYGD
Hodeida International Airport,14.752039,42.975969,
Riyan International Airport,14.662241,49.375289,OYRN
Sanaa International Airport,15.4763,44.2197,OYSN
Socotra Airport,12.632093,53.906173,OYSQ
Seiyun Hadhramaut International Airport,15.965887,48.788146,OYSY
Taiz International Airport,13.686,44.139099,OYTZ
"Warren ""Bud"" Woods Palmer Municipal Airport",61.594898,-149.08901,PAAQ
Barter Island Long Range Radar Station Airport,70.134003,-143.582001,PABA
Bethel Airport,60.77980042,-161.8379974,PABE
Allen Army Airfield,63.994499,-145.722,PABI
Wiley Post Will Rogers Memorial Airport,71.285402,-156.766008,PABR
Birchwood Airport,61.4165,-149.507004,PABV
Cold Bay Airport,55.207871,-162.725029,PACD
Clear Airport,64.299738,-149.117432,PACL
Merle K (Mudhole) Smith Airport,60.491798,-145.477997,PACV
Cape Romanzof LRRS Airport,61.78030014,-166.0390015,PACZ
Deering Airport,66.068901,-162.766914,PADE
Adak Airport,51.883564,-176.642783,PADK
Dillingham Airport,59.04470062,-158.5050049,PADL
Kodiak Airport,57.75,-152.4940033,PADQ
Tom Madsen (Dutch Harbor) Airport,53.89881,-166.544996,PADU
Elmendorf Air Force Base,61.251709,-149.807097,PAED
Cape Newenham LRRS Airport,58.64640045,-162.0630035,PAEH
Eielson Air Force Base,64.66570282,-147.102005,PAEI
Emmonak Airport,62.78609848,-164.4909973,PAEM
Kenai Municipal Airport,60.570946,-151.245174,PAEN
Fairbanks International Airport,64.815102,-147.856003,PAFA
Ladd Army Airfield,64.837502,-147.613998,PAFB
Kake Airport,56.961312,-133.910202,PAFE
Ambler Airport,67.105529,-157.855339,PAFM
Edward G. Pitka Sr Airport,64.736198,-156.936997,PAGA
Gulkana Airport,62.155859,-145.454662,PAGK
Gambell Airport,63.767694,-171.733303,PAGM
Gustavus Airport,58.4253006,-135.7070007,PAGS
Holy Cross Airport,62.18830109,-159.7749939,PAHC
Huslia Airport,65.697899,-156.350998,PAHL
Haines Airport,59.243921,-135.523925,PAHN
Homer Airport,59.644456,-151.479235,PAHO
Egegik Airport,58.184386,-157.374873,PAII
Bob Baker Memorial Airport,66.976128,-160.439014,PAIK
Iliamna Airport,59.754398,-154.910996,PAIL
Indian Mountain LRRS Airport,65.992798,-153.703995,PAIM
Juneau International Airport,58.354935,-134.574416,PAJN
King Salmon Airport,58.677845,-156.651965,PAKN
Anaktuvuk Pass Airport,68.133598,-151.742996,PAKP
Ketchikan International Airport,55.35559845,-131.7140045,PAKT
Klawock Airport,55.579201,-133.076004,PAKW
Cape Lisburne LRRS Airport,68.875099,-166.110001,PALU
McGrath Airport,62.95289993,-155.6060028,PAMC
Merrill Field,61.212792,-149.843988,PAMR
Mekoryuk Airport,60.372338,-166.269751,PAMY
Ted Stevens Anchorage International Airport,61.179004,-149.992561,PANC
Aniak Airport,61.58160019,-159.5429993,PANI
Nenana Municipal Airport,64.548772,-149.074516,PANN
Annette Island Airport,55.037663,-131.572609,PANT
Anvik Airport,62.646702,-160.190994,PANV
Nome Airport,64.5121994,-165.4450073,PAOM
Northway Airport,62.9613,-141.929001,PAOR
Ralph Wien Memorial Airport,66.88469696,-162.598999,PAOT
St George Airport,56.577345,-169.663823,PAPB
Port Clarence Coast Guard Station,65.25370026,-166.8589935,PAPC
Petersburg James A Johnson Airport,56.80170059,-132.9450073,PAPG
Port Heiden Airport,56.957893,-158.630219,PAPH
Platinum Airport,59.017675,-161.827927,PAPM
Nuiqsut Airport,70.209999,-151.005998,PAQT
Arctic Village Airport,68.1147,-145.578995,PARC
Ruby Airport,64.727203,-155.470001,PARY
Savoonga Airport,63.686401,-170.492996,PASA
Deadhorse Airport,70.19470215,-148.4649963,PASC
Sand Point Airport,55.313908,-160.522099,PASD
Sitka Rocky Gutierrez Airport,57.04710007,-135.3619995,PASI
St Paul Island Airport,57.166311,-170.222555,PASN
Sparrevohn LRRS Airport,61.09740067,-155.5740051,PASV
Soldotna Airport,60.474935,-151.038471,PASX
Eareckson Air Station,52.71229935,174.1139984,PASY
Talkeetna Airport,62.32049942,-150.0939941,PATK
Tatalina LRRS Airport,62.89440155,-155.977005,PATL
Atqasuk Edward Burnell Sr Memorial Airport,70.46704,-157.436013,PATQ
Unalakleet Airport,63.888401,-160.798996,PAUN
Valdez Pioneer Field,61.132712,-146.246567,PAVD
Seward Airport,60.130478,-149.418612,PAWD
Wrangell Airport,56.48429871,-132.3699951,PAWG
Wainwright Airport,70.638,-159.994995,PAWI
Wasilla Airport,61.571701,-149.539993,PAWS
Yakutat Airport,59.508717,-139.660435,PAYA
Canton Island Airport,-2.76812005,-171.7100067,PCIS
Fort Yukon Airport,66.571651,-145.249987,PFYU
Rota International Airport,14.173267,145.241103,PGRO
Saipan International Airport,15.119384,145.728848,PGSN
Andersen Air Force Base,13.584,144.929998,PGUA
Antonio B. Won Pat International Airport,13.485,144.797282,PGUM
Francisco Manglona Borja / Tinian International Airport,14.999207,145.619355,PGWT
Central Mindanao Airport,6.91229,124.92446,
Barking Sands Airport,22.0228,-159.785004,PHBK
Hana Airport,20.795601,-156.014008,PHHN
Hickam Air Force Base,21.335278,-157.948333,PHIK
Kapalua Airport,20.9629,-156.673004,PHJH
Kalaeloa Airport,21.3074,-158.070009,PHJR
Ellison Onizuka Kona International Airport at Keāhole,19.738783,-156.045603,PHKO
Lihue Airport,21.974393,-159.337146,PHLI
Molokai Airport,21.152901,-157.095993,PHMK
Waimea Kohala Airport,20.001301,-155.667999,PHMU
Kaneohe Bay MCAS (Marion E. Carl Field) Airport,21.4505,-157.768005,PHNG
Daniel K. Inouye International Airport,21.318387,-157.92567,PHNL
Lanai Airport,20.785675,-156.951324,PHNY
Kahului International Airport,20.896263,-156.431837,PHOG
Hilo International Airport,19.72135,-155.045428,PHTO
Mai Bakhtawar International Airport,24.846862,70.096109,
Marshall Islands International Airport,7.06511,171.271656,PKMJ
Bucholz Army Air Field,8.72012043,167.7319946,PKWA
Cassidy International Airport,1.986278,-157.350011,PLCH
Henderson Field,28.2017,-177.380997,PMDY
Point Lay LRRS Airport,69.732903,-163.005005,PPIZ
Chuuk International Airport,7.46187,151.843002,PTKK
Pohnpei International Airport,6.985082,158.20992,PTPN
Roman Tmetuchl International Airport,7.366965,134.544085,PTRO
Kosrae International Airport,5.35698,162.957993,PTSA
Yap International Airport,9.49891,138.082993,PTYA
Wake Island Airfield,19.282437,166.636637,PWAK
Aeropuerto Nacional de Coronel Oviedo,-25.517347,-56.406555,
"Base de la Fuerza Aérea Paraguaya ""Mayor Infante Rivarola""",-21.680442,-62.3964,
Gangshan Air Force Base,22.782499,120.263,RCAY
Kinmen Airport,24.4279,118.359001,RCBS
Pingtung Air Force Base,22.672579,120.461712,RCDC
Matsu Nangan Airport,26.159656,119.958376,RCFG
Taitung Airport,22.754856,121.101794,RCFN
Kaohsiung International Airport,22.577101,120.349998,RCKH
Chiayi Airport,23.462577,120.390544,RCKU
Hengchun Airport,22.0411,120.730003,RCKW
Lanyu Airport,22.02700043,121.5350037,RCLY
Taichung International Airport / Ching Chuang Kang Air Base,24.2647,120.621002,RCMQ
Matsu Beigan Airport,26.22414,120.002679,RCMT
Tainan International Airport / Tainan Air Base,22.950399,120.206001,RCNN
Hsinchu Air Base,24.81800079,120.939003,RCPO
Penghu Magong Airport,23.568701,119.627998,RCQC
Chihhang Air Base,22.7931,121.181999,RCQS
Pingtung Air Force Base North,22.700199,120.482002,RCSQ
Taipei Songshan International Airport,25.067244,121.552822,RCSS
Taiwan Taoyuan International Airport,25.0777,121.233002,RCTP
Hualien Chiashan Airport,24.023163,121.617991,RCYU
Narita International Airport,35.76858,140.388714,RJAA
Shinshu-Matsumoto Airport,36.166801,137.923004,RJAF
Ibaraki Airport,36.181456,140.414434,RJAH
Ioto (Iwo Jima) Airbase,24.784153,141.32261,RJAW
Kansai International Airport,34.427299,135.244003,RJBB
Nanki Shirahama Airport,33.66220093,135.3639984,RJBD
Kobe Airport,34.632801,135.223999,RJBE
Konotori Tajima Airport,35.512798,134.787003,RJBT
Tokachi-Obihiro Airport,42.73329926,143.2169952,RJCB
New Chitose Airport,42.774753,141.690414,RJCC
Hakodate Airport,41.77,140.822006,RJCH
JASDF Chitose Air Base,42.794498,141.666,
Kushiro Airport,43.041,144.192993,RJCK
Memanbetsu Airport,43.88059998,144.1640015,RJCM
Nakashibetsu Airport,43.57749939,144.9600067,RJCN
Sapporo Okadama Airport,43.117447,141.38134,RJCO
JASDF Kenebetsu Airfield,43.425154,144.741354,
Tokachi Airport,42.890499,143.158005,
Wakkanai Airport,45.40420151,141.8009949,RJCW
Amakusa Airport,32.482498,130.158997,RJDA
Iki Airport,33.74900055,129.7850037,RJDB
Yamaguchi Ube Airport,33.93,131.279007,RJDC
Tsushima Airport,34.28490067,129.3309937,RJDT
Monbetsu Airport,44.30390167,143.404007,RJEB
Asahikawa Airport,43.670799,142.447006,RJEC
Okushiri Airport,42.07170105,139.4329987,RJEO
Rishiri Airport,45.24200058,141.1860046,RJER
JASDF Ashiya Air Base,33.883099,130.653,
Yakushima Airport,30.385599,130.658997,RJFC
Fukue Airport,32.666302,128.832993,RJFE
Fukuoka Airport,33.58589935,130.451004,RJFF
New Tanegashima Airport,30.60510063,130.9909973,RJFG
Kagoshima Airport,31.8034,130.718994,RJFK
Miyazaki Airport,31.877199,131.449005,RJFM
Oita Airport,33.47940063,131.7369995,RJFO
Kitakyushu Airport,33.845901,131.035004,RJFR
Kyushu Saga International Airport,33.1497,130.302002,RJFS
Kumamoto Airport,32.837299,130.854996,RJFT
Nagasaki Airport,32.916901,129.914001,RJFU
JMSDF Kanoya Air Base,31.36672,130.838805,
JASDF Tsuiki Air Base,33.685001,131.039993,
Chubu Centrair International Airport,34.858398,136.804993,RJGG
Amami Airport,28.43059921,129.7129974,RJKA
Okinoerabu Airport,27.431604,128.705564,RJKB
Kikai Airport,28.32130051,129.9279938,RJKI
Tokunoshima Airport,27.836382,128.881356,RJKN
Nagoya Airport / JASDF Komaki Air Base,35.255759,136.924095,RJNA
Fukui Airport,36.142799,136.223999,RJNF
Gifu Airport,35.3941,136.869995,
